,DEPT,TDEP,BS,CALI,TENS,TEM2,NPHI,NDSN,FDSN,NRAT,NLIM,NPHS,NPHD,GR,DCAL,BHV,AHV,BHVT,AHVT,RHOB,DRHO,PE,DPHI,DLIM,DPHD,DPHS,CS,MINM,RT90,RT60,RT30,RT20,RT10,NHI,NLO,NBA,NDE,NPK,NLI,FHI,FLO,FBA,FDE,FPK,FLI,DT,TTI,VP,VS,RHO_MIN,VP/VS,AI,COR_RHO,clusters,LIT,IGR,VSH
630,5033.01,5033.01,12.25,11.8495,7295.6886,-23.0529,1.5878,17865.6343,4859.1377,3.6583,1.5878,4.5682,0.2867,13.2363,-0.4005,0.0054,0.0018,6.874,2.3675,2.8878,-0.0455,5.5505,-0.144114,-10.3969,-0.9512,-14.4114,3.48,0.0,337.8947,339.6351,353.4573,369.9323,383.7677,139.7727,145.1948,8469.0413,4907.5383,2821.7723,2478.4872,85.6547,75.5836,1937.2155,1411.0597,717.3684,440.6551,50.0885,16.6844,6085.229144414386,3063.806,2.9343922806318727,1.986166658965443,2107.219732811963,2.8423,3,3,0.1666012963270733,0.08573626968426484
631,5032.8576,5032.8576,12.25,11.8562,7242.8165,-23.0529,0.4662,17753.1843,5703.4406,3.1376,0.4662,3.2437,-0.8368,10.6702,-0.3938,0.0054,0.0019,6.8845,2.3711,2.9234,-0.0318,5.3567,-0.165683,-12.4782,-2.8544,-16.5683,4.364,0.0,437.7716,425.6997,423.3182,423.48,424.0525,139.9026,149.3533,8465.8622,4949.5897,2801.8042,2441.6435,99.9903,84.6607,1943.3638,1431.9935,677.49,437.2318,50.1748,16.7095,6074.762629846058,3061.2214,2.937092726289964,1.9844244389856842,2077.9785967866383,2.8916,3,3,0.10973796465569774,0.0542224862431016
632,5032.7052,5032.7052,12.25,11.8663,7339.6509,-23.0529,-0.2412,17612.7885,6610.1397,2.8058,-0.2412,2.4035,-1.5472,9.3601,-0.3837,0.0054,0.0019,6.8959,2.375,2.928,-0.0253,5.2048,-0.16845600000000002,-12.7457,-3.0991,-16.8456,3.4052,0.0,554.6459,522.2151,496.4633,509.0064,529.9114,147.2587,151.5198,8387.3993,4923.5899,2717.1504,2427.0779,77.3752,80.9069,1936.391,1405.4809,745.4068,458.3495,50.5467,16.7347,6030.067244745947,3050.1848,2.920954657366432,1.9769514346058052,2059.4491956099546,2.9027,3,3,0.08070688604509445,0.03906624567001007
633,5032.5528,5032.5528,12.25,11.8635,7362.4123,-23.0529,-0.2494,17724.4778,6480.9362,2.8024,-0.2494,2.3936,-1.5555,9.2071,-0.3865,0.0054,0.0019,6.9042,2.3778,2.9294,-0.0227,5.1931,-0.169355,-12.8325,-3.1784,-16.9355,3.5832,0.0,638.0865,589.7627,543.8288,588.1574,685.9471,140.711,146.5955,8357.5683,4885.4402,2689.189,2400.2007,96.4421,85.7951,1922.3441,1394.2607,689.9804,457.1467,50.8486,16.7601,5994.265328838946,3041.3586,2.9221122520434037,1.970916959585429,2046.2433702597618,2.9067,3,3,0.07731649216109912,0.037335673445235903
634,5032.4004,5032.4004,12.25,11.8721,7257.6146,-23.0529,-0.1993,17914.5584,6497.5789,2.827,-0.1993,2.4535,-1.5051,9.0402,-0.3779,0.0054,0.0019,6.9179,2.3825,2.9403,-0.0168,5.2903,-0.17596900000000001,-13.4707,-3.762,-17.5969,3.6012,0.0,773.5593,706.6588,627.0876,669.6562,738.3438,140.8328,146.8243,8436.1994,4927.0383,2756.75,2389.7122,75.8835,91.6595,1882.4871,1424.9235,674.9986,425.9543,50.9718,16.7857,5979.777053194119,3037.982,2.934451637885694,1.9683385826196806,2033.730249700411,2.9235,3,3,0.07361808210071466,0.035457132055409714
635,5032.248,5032.248,12.25,11.8748,7287.1075,-23.0529,-0.1943,17783.8283,6428.5135,2.8296,-0.1943,2.4594,-1.5001,8.5652,-0.3752,0.0054,0.0019,6.9263,2.3854,2.9435,-0.013,5.3414,-0.17790199999999998,-13.6572,-3.9325,-17.7902,3.508,0.0,857.9273,778.8785,681.7638,708.552,760.7802,144.6377,148.2196,8445.5575,4935.6395,2741.0942,2381.6916,95.0,85.9715,1927.8045,1433.7085,720.3762,472.6718,50.9942,16.8112,5977.150342587981,3037.3984,2.9377918703958206,1.9678519185344714,2030.626921212156,2.9305,3,3,0.06309234945432388,0.030163185838341044
636,5032.0956,5032.0956,12.25,11.8785,7376.9043,-23.0529,-0.2653,17545.0931,6416.3846,2.7963,-0.2653,2.3747,-1.5715,8.7062,-0.3715,0.0054,0.0019,6.94,2.3901,2.9497,-0.0091,5.3165,-0.181632,-14.0171,-4.2616,-18.1632,4.4516,0.0,992.653,897.6631,774.7877,772.4059,798.9413,141.0338,147.7875,8355.0173,4834.4745,2673.1989,2304.2824,93.5934,89.5783,1913.5798,1448.1645,655.4533,451.6216,51.1292,16.8367,5961.3684548164265,3034.5586,2.941895152161316,1.9644927822763107,2021.0083923166515,2.9406,3,3,0.06621683009251567,0.0317265981067032
637,5031.9432,5031.9432,12.25,11.8819,7302.5307,-23.0529,-0.259,17873.7176,6509.8067,2.7996,-0.259,2.3822,-1.5652,8.7354,-0.3681,0.0055,0.0019,6.9483,2.393,2.9578,-0.0081,5.2654,-0.186523,-14.4891,-4.6932,-18.6523,4.1384,0.0,1064.5217,962.7693,828.504,810.1987,822.4982,137.26,149.009,8419.6013,4886.3562,2673.8656,2283.4723,84.0105,77.6047,1954.307,1391.3359,651.2817,436.739,51.3871,16.8625,5931.449721817344,3029.5164,2.9501590879621777,1.957886679596944,2005.3586185061004,2.9497,3,3,0.06686388565730432,0.03205121586549897
638,5031.7908,5031.7908,12.25,11.88,7253.5645,-23.0529,-0.176,17720.4155,6303.9982,2.8393,-0.176,2.4813,-1.4816,8.3971,-0.37,0.0054,0.0019,6.9621,2.3977,2.9532,-0.0079,5.1892,-0.183749,-14.2214,-4.4485,-18.3749,3.5552,0.0,1157.255,1049.6067,904.2544,865.4028,858.6316,140.6884,150.3015,8441.951,4897.0073,2635.1032,2292.3027,84.1589,88.292,1924.4122,1326.4509,666.5686,442.223,51.4122,16.8882,5928.553922998822,3029.0288,2.9480114997604216,1.9572458030701922,2007.5016670048835,2.9453,3,3,0.05936734806935904,0.028308115591499348
639,5031.6384,5031.6384,12.25,11.8842,7347.8986,-22.8831,-0.2302,17639.5602,6417.5,2.8136,-0.2302,2.4165,-1.5362,8.252,-0.3658,0.0055,0.0019,6.9704,2.4006,2.9392,-0.0097,5.1856,-0.175258,-13.4021,-3.6993,-17.5258,4.0384,0.0,1191.0289,1082.4292,935.3318,889.7199,875.8353,150.2612,150.4343,8440.5168,4875.2735,2653.0522,2315.6321,89.0135,89.3398,1912.6465,1381.7409,719.9534,455.8802,51.0227,16.9138,5973.811656380395,3036.6816,2.9324495012481266,1.967216970149984,2032.4617774838034,2.9295,3,3,0.05615201373885105,0.026714547274333235
640,5031.486,5031.486,12.25,11.8847,7330.4617,-22.4576,-0.3034,17803.9985,6583.4888,2.7791,-0.3034,2.3293,-1.6098,7.7604,-0.3653,0.0055,0.0019,6.9841,2.4053,2.9248,-0.015,5.224,-0.16651800000000003,-12.5588,-2.9281,-16.6518,4.0,0.0,1209.1725,1100.8257,957.7922,910.7307,893.3517,148.4333,154.4202,8432.4112,4808.5482,2665.9446,2318.6529,93.674,96.7502,1876.5876,1433.9914,670.6275,441.6697,50.519,16.9391,6033.373582216592,3051.0012,2.9159529986022408,1.9775061187376903,2062.8328713814935,2.9097999999999997,3,3,0.04525843443576533,0.021368020948463528
641,5031.3336,5031.3336,12.25,11.8841,7282.6906,-21.7902,-0.3241,17685.8245,6559.0964,2.7694,-0.3241,2.3046,-1.6306,8.376,-0.3659,0.0055,0.0019,6.9925,2.4082,2.9229,-0.0173,5.2103,-0.165365,-12.4475,-2.8264,-16.5365,4.0,0.0,1195.9437,1088.3894,951.8176,909.9083,895.8583,141.8101,153.2563,8355.3113,4671.5924,2461.2147,2143.0723,85.1514,84.4943,1892.8679,1252.5761,540.7925,369.9436,50.2895,16.9643,6060.907346463974,3057.8003,2.9134574842934047,1.9821135344910228,2073.5938097314224,2.9055999999999997,3,3,0.058899783945487776,0.028075942150063267
642,5031.1812,5031.1812,12.25,11.888,7256.5787,-22.194,-0.2908,17897.7229,6531.2597,2.7852,-0.2908,2.3442,-1.5972,9.0152,-0.362,0.0055,0.0019,7.0018,2.4114,2.9229,-0.019,5.1682,-0.165369,-12.4479,-2.8267,-16.5369,4.0188,0.0,1161.5915,1055.6503,929.0575,897.6396,891.5959,148.9183,154.8131,8145.6335,4375.7545,2150.3792,1880.8684,69.0267,83.1345,1820.3704,1319.3421,542.728,403.5018,50.3833,16.9895,6049.623585592845,3055.014,2.914424852528846,1.9802278326387512,2069.7333420893106,2.9038999999999997,3,3,0.07306409617195724,0.035176573267544656
643,5031.0288,5031.0288,12.25,11.8873,7298.2228,-22.1654,-0.3702,17549.2127,6567.0796,2.7477,-0.3702,2.2494,-1.6771,8.4646,-0.3627,0.0055,0.0019,7.0145,2.4158,2.9288,-0.0205,5.1523,-0.168962,-12.7945,-3.1437,-16.8962,4.1,0.0,1090.8393,988.7315,879.7218,867.5689,877.2866,148.8262,157.1449,8305.7015,4485.5015,2279.5039,2004.044,91.5287,91.593,1902.2191,1326.5998,599.9214,417.6161,50.3935,17.0147,6048.39909909016,3054.7114,2.91799757298481,1.9800230712605749,2065.1458273320677,2.9082999999999997,3,3,0.06086311007700407,0.029051862111435667
644,5030.8764,5030.8764,12.25,11.8896,7378.0102,-22.1035,-0.3185,17602.1846,6456.9327,2.7725,-0.3185,2.3112,-1.625,7.9283,-0.3604,0.0055,0.0019,7.0241,2.4191,2.9375,-0.0205,5.1848,-0.174234,-13.3033,-3.6089,-17.4234,4.0,0.0,1022.8607,925.4776,832.5987,837.1237,861.3167,144.7751,150.6819,8473.1166,4808.7639,2587.4183,2276.6174,90.0414,83.139,1944.17,1422.2748,707.9835,427.0954,50.305,17.0399,6059.039856873074,3057.339,2.928173766553527,1.9818017028019486,2062.6518661695573,2.917,3,3,0.0489790039333001,0.02318499027142161
645,5030.724,5030.724,12.25,11.8909,7282.6346,-21.8144,-0.2338,17379.4989,6265.1152,2.8129,-0.2338,2.4123,-1.5398,8.0393,-0.3591,0.0055,0.0019,7.0366,2.4234,2.9484,-0.0193,5.2107,-0.180847,-13.9413,-4.1924,-18.0847,4.076,0.0,927.8261,838.5346,767.716,792.6252,837.1594,147.1442,141.9637,8456.6804,4857.3909,2654.962,2304.3907,80.9002,86.529,1923.7279,1443.8333,700.648,451.7046,50.6535,17.0652,6017.353193757588,3047.0486,2.9415227198809184,1.9748136689993927,2040.8876657704477,2.9291,3,3,0.05143870145698301,0.02439135894831848
646,5030.5716,5030.5716,12.25,11.8926,7235.5977,-21.8451,-0.1073,17560.5442,6352.685,2.873,-0.1073,2.5631,-1.4126,8.586,-0.3574,0.0055,0.0019,7.0465,2.4268,2.9535,-0.0194,5.2249,-0.183933,-14.2392,-4.4647,-18.3933,4.1,0.0,853.7249,771.9773,717.7363,749.0983,812.0486,148.6773,144.8979,8485.42,4847.6589,2668.2859,2309.7759,84.7727,83.2697,1986.3778,1482.2676,719.5048,470.5349,51.3609,17.0909,5934.4754472760405,3030.0264,2.950334291305429,1.9585557114423655,2009.302673870337,2.9341,3,3,0.06355326574705003,0.03039339128406187
647,5030.4192,5030.4192,12.25,11.899,7297.976,-21.7218,0.0089,17444.9649,6046.9438,2.9285,0.0089,2.7015,-1.2957,8.7478,-0.351,0.0055,0.0019,7.0587,2.431,2.9557,-0.0186,5.2865,-0.185259,-14.3671,-4.5817,-18.5259,4.0192,0.0,768.0285,696.4996,659.9719,679.3877,749.4659,144.0332,148.6345,8487.3109,4883.3757,2681.9126,2416.4464,95.3666,83.9274,1974.1217,1516.9136,734.2735,462.252,51.6654,17.1167,5899.499471599949,3024.1326,2.955963080714184,1.9508071614732458,1995.9737022025065,2.9371,3,3,0.06713866267796798,0.03218915534917372
648,5030.2668,5030.2668,12.25,11.8982,7356.3169,-21.8591,0.1043,17434.9001,6066.898,2.9738,0.1043,2.8151,-1.1998,8.4951,-0.3518,0.0055,0.0019,7.0689,2.4345,2.9529,-0.0155,5.3742,-0.18356899999999998,-14.204,-4.4326,-18.3569,4.0,0.0,706.7676,643.5774,617.9067,615.6593,618.7515,143.464,150.779,8540.0576,4906.6365,2674.4403,2381.4936,81.5245,78.8192,1964.8883,1518.4909,733.0981,477.3726,51.3595,17.1424,5934.637214147334,3030.0537,2.955983090363249,1.9585914245431493,2009.7657266237711,2.9374000000000002,3,3,0.061538972910088106,0.02938843154779634
649,5030.1144,5030.1144,12.25,11.9003,7271.6531,-21.8815,0.1511,17508.7299,5933.3354,2.9959,0.1511,2.8707,-1.1528,8.4923,-0.3497,0.0055,0.0019,7.0809,2.4387,2.9529,-0.0118,5.5017,-0.183602,-14.2073,-4.4355,-18.3602,4.0,0.0,639.3406,586.3301,570.7436,565.2636,562.8906,136.5487,150.4088,8613.2232,4948.777,2675.0764,2321.0438,84.5182,98.6837,2000.7502,1478.7184,705.502,461.2231,51.0657,17.168,5968.781393381468,3035.8076,2.957368583930319,1.966126364394328,2021.328657720027,2.9411,3,3,0.061476926486067264,0.02935752022225952
650,5029.962,5029.962,12.25,11.8981,7240.1011,-21.6859,0.1903,17657.6846,5969.0337,3.0143,0.1903,2.9173,-1.1134,8.0521,-0.3519,0.0055,0.0019,7.0913,2.4422,2.9537,-0.0095,5.6089,-0.184036,-14.2491,-4.4738,-18.4036,4.038,0.0,586.0685,540.5719,530.3961,528.1588,527.8404,138.4038,154.6195,8533.7464,4902.6082,2660.2913,2306.809,89.3094,87.3311,1911.7876,1442.9655,661.3256,441.8834,51.3812,17.1937,5932.130818275945,3029.6313,2.9593316080501193,1.9580371792974398,2008.3728267176575,2.9442,3,3,0.05172234225250678,0.024530736445857612
651,5029.8096,5029.8096,12.25,11.8961,7332.3034,-21.7353,0.3494,17487.8985,5793.5768,3.0889,0.3494,3.1063,-0.9536,7.9663,-0.3539,0.0055,0.0019,7.103,2.4463,2.9513,-0.0085,5.6687,-0.182616,-14.1121,-4.3485,-18.2616,3.9192,0.0,530.1579,492.0557,485.8959,485.7426,486.6278,142.352,139.4317,8459.2924,4847.4721,2655.2963,2347.6403,84.6526,88.8951,1968.648,1481.8297,737.9296,420.7318,52.3241,17.2198,5825.23158544533,3011.617,2.96164799810538,1.9342538227811423,1973.7849711806086,2.9427999999999996,3,3,0.04982106254501137,0.023597518361939712
652,5029.6572,5029.6572,12.25,11.8936,7366.6049,-21.2718,0.6158,17371.4623,5476.8845,3.2135,0.6158,3.422,-0.6863,8.9199,-0.3564,0.0055,0.0019,7.1113,2.4492,2.9548,-0.0087,5.6498,-0.184699,-14.3131,-4.5323,-18.4699,3.8428,0.0,495.5619,461.7388,456.9268,457.1701,458.1573,142.4312,141.0697,8601.94,4966.9181,2814.3778,2518.8313,89.075,84.8324,2039.1738,1583.8384,754.9555,505.4575,53.3977,17.2464,5708.111023508503,2991.8801,2.973108401536663,1.90786755528255,1931.80960589837,2.9461,3,3,0.07095230181153399,0.03410905716894357
653,5029.5048,5029.5048,12.25,11.8907,7276.6548,-21.3756,1.2453,17332.6939,5117.9266,3.5061,1.2453,4.1655,-0.0557,9.6897,-0.3593,0.0055,0.0019,7.1248,2.4538,2.9597,-0.0118,5.7199,-0.187669,-14.5996,-4.7943,-18.7669,4.0904,0.0,450.3705,422.0556,417.8656,417.75,418.2504,141.3483,151.7229,8732.627,5139.2503,2941.5841,2631.1323,88.5618,87.5942,2259.2848,1709.9598,924.8114,564.4817,53.9668,17.2734,5647.916867407369,2981.736,2.9970219138937186,1.8941706134703522,1908.273428863523,2.9479,3,3,0.08801063652983215,0.042822078163864116
654,5029.3524,5029.3524,12.25,11.8861,7204.4293,-20.5708,1.5934,16985.6773,4674.1669,3.6666,1.5934,4.5749,0.2923,9.9181,-0.3639,0.0055,0.0019,7.1334,2.4568,2.9607,-0.0163,5.9936,-0.188328,-14.6633,-4.8525,-18.8328,4.0,0.0,429.9069,404.2268,399.693,398.9333,398.8748,141.372,151.3042,8652.4585,5151.7922,2932.2153,2609.8421,76.7124,76.7488,2237.6889,1703.8694,867.7183,531.3963,53.9317,17.3004,5651.592662571364,2982.3552,3.008639664412753,1.8950098955135708,1908.8704234037098,2.9444,3,3,0.09307185197495986,0.04544712086764767
655,5029.2,5029.2,12.25,11.8901,7239.2017,-19.5975,1.8043,16472.5,4700.0,3.764,1.8043,4.8224,0.5029,10.2632,-0.3599,0.0055,0.0019,7.1472,2.4615,2.9625,-0.021,6.4644,-0.18941400000000003,-14.768,-4.9483,-18.9414,4.0,0.0,408.7204,386.3087,380.4059,378.1813,376.9816,146.4214,154.43,8625.6533,5098.1025,2869.7546,2577.1826,80.6746,96.6402,2122.6587,1695.5952,823.8757,535.8598,53.6466,17.3273,5681.627540235541,2987.417,3.0169345500872238,1.9018528565291577,1917.8489587292968,2.9415,3,3,0.10071907373552712,0.04944852112966466
656,5029.0476,5029.0476,12.25,11.8927,7303.1947,-19.9107,1.7481,16797.172,4504.3081,3.7386,1.7481,4.7565,0.4468,9.7062,-0.3573,0.0055,0.0019,7.1555,2.4644,2.9593,-0.0176,6.3653,-0.18742999999999999,-14.5766,-4.7732,-18.743,3.9524,0.0,401.9681,381.1898,373.9974,370.6255,368.5828,141.9156,144.1279,8643.6315,5102.9117,2871.318,2560.2028,88.2669,91.8307,2127.3558,1580.6715,804.4731,514.4506,53.3927,17.354,5708.645563906676,2991.97,3.0119519317183685,1.9079889236204872,1929.0526691807781,2.9417,3,3,0.08837626724281206,0.04301109906071712
657,5028.8952,5028.8952,12.25,11.8957,7310.5119,-19.6833,1.2387,17230.9451,5112.8415,3.504,1.2387,4.1578,-0.0623,9.2927,-0.3543,0.0055,0.0019,7.1693,2.4692,2.9521,-0.0109,5.8539,-0.183091,-14.1579,-4.3904,-18.3091,4.0096,0.0,396.1596,378.0702,368.0239,362.5233,358.9979,139.9938,143.2371,8609.3358,5143.094,2904.333,2547.819,93.8762,79.8058,2127.4886,1709.7631,846.8935,470.0412,53.5035,17.3808,5696.823572289663,2989.9778,2.9891263075718935,1.9053063217703006,1929.752912262343,2.9412000000000003,3,3,0.07921333998116448,0.038302886581296304
658,5028.7428,5028.7428,12.25,11.8998,7230.7388,-19.1067,1.2081,16786.673,5110.4378,3.4902,1.2081,4.1217,-0.093,9.6614,-0.3502,0.0055,0.0019,7.1776,2.472,2.9486,-0.0104,5.669,-0.180987,-13.9549,-4.2048,-18.0987,4.0856,0.0,394.2289,377.9624,365.6428,361.6934,359.754,137.4559,145.1148,8631.1769,5124.0006,2916.2367,2608.8935,88.2291,86.0302,2223.1587,1673.6668,870.9728,568.0184,53.96,17.4078,5648.628613787991,2981.8564,2.984657649058273,1.8943328484735327,1915.698505659632,2.9381999999999997,3,3,0.08738352445847877,0.04249810168988693
659,5028.5904,5028.5904,12.25,11.903,7295.9235,-18.2572,1.4166,16534.1751,4858.5037,3.587,1.4166,4.3672,0.1156,9.8142,-0.347,0.0055,0.0019,7.1914,2.4768,2.9401,-0.0102,5.5141,-0.17583,-13.4573,-3.7498,-17.583,4.0,0.0,390.2814,377.462,360.3943,374.5363,390.724,138.1373,148.1976,8651.2664,5123.6567,2919.1923,2590.798,86.1477,87.0857,2201.4988,1763.7179,908.13,537.0882,54.3293,17.4349,5610.232416025975,2975.386,2.982347940931232,1.885547771551304,1908.1774143824955,2.9299,3,3,0.09076948645504404,0.044250695505036415
660,5028.438,5028.438,12.25,11.8988,7315.3773,-14.9362,1.5641,16766.2948,4660.3993,3.6549,1.5641,4.5405,0.263,9.5977,-0.3512,0.0055,0.0019,7.1998,2.4797,2.9347,-0.0102,5.431,-0.17253,-13.1389,-3.4585,-17.253,4.0,0.0,386.5027,375.9318,355.2537,384.5117,433.6982,143.1439,152.0616,8673.3817,5090.6426,2946.5368,2573.7032,85.1118,78.724,2236.0511,1731.9511,873.5026,539.7481,54.505,17.4622,5592.1475094028065,2972.3384,2.981330998141938,1.881396663680191,1905.526121716975,2.9244999999999997,3,3,0.08597196831200488,0.04176989808157909
661,5028.2856,5028.2856,12.25,11.899,7290.4244,-22.1044,1.6768,16443.1083,4460.8934,3.7066,1.6768,4.6729,0.3756,10.0672,-0.351,0.0055,0.0019,7.2136,2.4845,2.9268,-0.0093,5.4751,-0.16776800000000003,-12.6794,-3.0384,-16.7768,4.0856,0.0,365.6841,358.9241,332.3733,370.615,460.8015,139.2396,150.2345,8665.0575,5103.2573,2960.7025,2599.864,86.9038,90.2233,2179.4908,1638.7355,809.4181,560.3727,54.5724,17.4895,5585.240890999846,2971.1746,2.9767135325131813,1.879809071188273,1908.309720855489,2.9175,3,3,0.09637582405406903,0.047170717265866996
662,5028.1332,5028.1332,12.25,11.8974,7225.615,-22.872,1.6021,16612.9875,4596.0362,3.6719,1.6021,4.5852,0.301,10.5178,-0.3526,0.0055,0.0019,7.2219,2.4873,2.9274,-0.0089,5.5849,-0.168123,-12.7136,-3.0697,-16.8123,4.0,0.0,326.2239,322.0505,296.2452,326.4219,401.636,147.1798,149.2064,8681.793,5103.0749,2935.7702,2580.2626,90.1521,85.1567,2174.0139,1688.7866,846.5723,538.8561,54.6777,17.5169,5574.484661937133,2969.3618,2.975063492208675,1.877334257865484,1904.244265196807,2.9185,3,3,0.10636086643399256,0.05242789429225332
663,5027.9808,5027.9808,12.25,11.8916,7283.2649,-23.0529,1.6045,16840.2794,4763.6656,3.6725,1.6045,4.588,0.3034,10.7006,-0.3584,0.0055,0.0019,7.2313,2.4906,2.9316,-0.0107,5.6132,-0.170653,-12.9577,-3.2929,-17.0653,4.0,0.0,276.6591,274.0444,256.2683,271.564,310.3608,149.143,142.4488,8669.4991,5240.3399,2971.2549,2634.32,89.0989,87.5409,2270.5007,1833.0352,933.7323,605.6511,55.3041,17.5445,5511.3454517838645,2958.721,2.979404545939601,1.8627459466487741,1879.9786641369437,2.9209,3,3,0.11041161154506675,0.05458146880042095
664,5027.8284,5027.8284,12.25,11.89,7285.0891,-23.0529,2.0226,16549.7867,4499.3099,3.8636,2.0226,5.0779,0.7207,10.4642,-0.36,0.0055,0.0019,7.244,2.495,2.9238,-0.0163,5.4539,-0.165912,-12.5003,-2.8746,-16.5912,4.0,0.0,205.6497,203.7824,189.7282,196.2551,219.2683,145.4504,148.7396,8867.888,5528.1756,3202.507,3008.3566,96.1172,93.8399,2471.0986,2010.2988,1054.133,731.0987,56.4884,17.5726,5395.798075357065,2939.2485,2.9841575710316866,1.8357746923467377,1845.474408426385,2.9074999999999998,3,3,0.10517312060273669,0.05179871990380646
665,5027.676,5027.676,12.25,11.8833,7320.6901,-23.0529,3.578,16188.1452,3703.3248,4.5644,3.578,6.8834,2.2668,10.7178,-0.3667,0.0055,0.0019,7.2536,2.4983,2.8972,-0.0167,5.2224,-0.149846,-10.95,-1.457,-14.9846,4.0,0.0,148.409,146.8087,137.2762,140.6445,153.3803,135.226,159.4052,9114.4359,5590.9412,3327.6523,3191.1788,83.1094,81.2763,2706.7847,2398.0184,1305.449,868.2494,57.3981,17.6013,5310.280305445651,2924.8376,3.004708469021593,1.8155812210050544,1832.90083716887,2.8805,3,3,0.11079275386405187,0.054784725899436025
666,5027.5236,5027.5236,12.25,11.8841,7248.6056,-23.0529,5.4652,15741.8237,3008.1034,5.398,5.4652,9.0506,4.1337,11.2948,-0.3659,0.0055,0.0019,7.2661,2.5026,2.8548,-0.0164,5.0006,-0.12412699999999999,-8.4684,0.8123,-12.4127,4.0,0.0,96.0916,94.8379,89.6224,91.1923,96.9666,133.3651,150.3225,9092.004,5565.5705,3210.2547,2984.9067,77.4407,73.9315,2759.8337,2299.2677,1194.2076,738.4822,57.8166,17.6302,5271.842342856549,2918.3608,3.019840312773709,1.8064395159369002,1846.6590804457578,2.8384,3,3,0.12357874909977289,0.06166589883689544
667,5027.3712,5027.3712,12.25,11.8904,7250.9664,-23.0529,5.9204,15379.7744,3087.0582,5.5964,5.9204,9.5681,4.582,11.2544,-0.3596,0.0055,0.0019,7.276,2.506,2.8437,-0.0216,4.9955,-0.11738799999999999,-7.8182,1.4069,-11.7388,3.9712,0.0,84.2054,82.9297,78.6071,79.9372,84.5423,136.5158,144.9593,9142.515,5483.0328,3198.9206,2872.8119,91.4902,95.0116,2777.8791,2292.2764,1182.635,727.9335,58.0036,17.6592,5254.846250922356,2915.4968,3.0226531575389353,1.802384486839627,1847.8905126850077,2.8221000000000003,3,3,0.1226835078389009,0.061180116364578506
668,5027.2188,5027.2188,12.25,11.9027,7323.3821,-23.0529,5.4926,15847.4166,3064.912,5.4123,5.4926,9.082,4.1609,11.244,-0.3473,0.0055,0.0019,7.2882,2.5102,2.8564,-0.0238,5.0159,-0.125068,-8.5592,0.7293,-12.5068,3.9,0.0,91.9377,90.1893,85.1637,86.8385,92.3669,144.7762,146.6069,9200.247,5484.1875,3162.7755,2851.2632,79.28,95.1294,2899.2691,2327.8146,1189.2063,767.4401,57.841,17.6882,5269.618436749019,2917.986,3.022408827245274,1.8059093789623557,1844.846112851498,2.8326,3,3,0.12245304969253781,0.061055160996051114
669,5027.0664,5027.0664,12.25,11.9027,7304.8956,-23.0529,4.7776,16504.0902,3409.2123,5.1002,4.7776,8.2649,3.455,11.6539,-0.3473,0.0055,0.0019,7.2984,2.5137,2.8607,-0.0216,5.0153,-0.1277,-8.8131,0.4971,-12.77,4.0664,0.0,119.6168,116.7367,109.264,112.179,121.4565,145.9163,140.6914,9191.4262,5500.066,3141.564,2773.2971,99.6029,94.9678,2866.1188,2333.2733,1163.4477,735.8335,57.2758,17.7169,5321.619252808342,2926.7488,3.0042300971200055,1.8182699145386894,1860.2507263286404,2.8391,3,3,0.1315362029804443,0.06601043065102828
670,5026.914,5026.914,12.25,11.9203,7212.4546,-23.0529,3.8415,16230.906,3660.1159,4.6893,3.8415,7.1908,2.5293,11.7518,-0.3297,0.0055,0.0019,7.3103,2.5179,2.8477,-0.0233,4.9975,-0.119841,-8.0548,1.1905,-11.9841,4.0,0.0,162.4729,157.7084,146.4248,151.9554,168.7162,145.7207,150.344,9190.5255,5382.635,3096.7043,2706.792,97.9881,88.0309,2729.8723,2227.1551,1118.9556,712.7455,56.6244,17.7453,5382.838493652913,2937.0664,2.9614646651102086,1.8327261794961034,1890.240718352675,2.8244000000000002,3,3,0.1337056118774583,0.06720320068438222
671,5026.7616,5026.7616,12.25,11.9261,7290.1947,-23.0529,3.5978,16185.8985,3643.9376,4.5821,3.5978,6.9094,2.2876,12.0428,-0.3239,0.0055,0.0019,7.3208,2.5215,2.8377,-0.0249,4.9528,-0.11375,-7.4671,1.7279,-11.375,4.0,0.0,194.3233,188.1133,174.6193,184.0288,210.3076,149.6106,151.6508,8939.1932,5177.3339,2921.3694,2559.2763,86.6984,87.6467,2325.5056,1746.122,860.1784,575.3476,55.976,17.7734,5445.190796055453,2947.575,2.9436050214621656,1.8473460001044568,1918.87472109647,2.8127999999999997,3,3,0.14015400808819456,0.07076986730175303
672,5026.6092,5026.6092,12.25,11.9275,7361.0574,-23.0529,3.485,16644.7433,3778.8194,4.5323,3.485,6.7791,2.1757,12.5982,-0.3225,0.0055,0.0019,7.3326,2.5256,2.8336,-0.0255,4.954,-0.111302,-7.2309,1.944,-11.1302,3.9092,0.0,218.4807,211.3003,196.9747,211.4368,249.3034,147.0159,153.7077,8571.5537,4950.9874,2810.5053,2459.589,72.3824,80.4739,2036.2259,1558.5335,790.6962,485.3047,55.1163,17.8011,5530.124482231209,2961.8884,2.9359166968864945,1.8670941249672068,1951.624958438456,2.8081,3,3,0.1524613594814692,0.07766631215144736
